id;nome;esfera;categoria;uf;criado_em;Ano do ato legal mais recente;Ato Legal de Criação;municipios;area;amazonia;caatinga;cerrado;mata;pampa;pantanal;mar;bioma;grupo;latitude;longitude
0000.00.0111;FLORESTA NACIONAL DE SOBRAL;Federal;Floresta;CE;1947;2001;Lei ordinária Nº 127 de 31/10/1947;SOBRAL (CE);661.0;0;661;0;0;0;0;0;Caatinga;Uso Sustentável;-3.68913;-40.3482
0000.00.0146;PARQUE NACIONAL DA SERRA DAS CONFUSÕES;Federal;Parque;PI;1998;2010;Decreto S/N de 02/10/1998;ALVORADA DO GURGUÉIA (PI) - BOM JESUS (PI) - CANTO DO BURITI (PI) - CARACOL (PI) - CRISTINO CASTRO (PI) - CURIMATÁ (PI) - GUARIBAS (PI) - JUREMA (PI) - REDENÇÃO DO GURGUÉIA (PI) - SANTA LUZ (PI) - TAMBORIL DO PIAUÍ (PI);823849.0;0;682867;140982;0;0;0;0;Caatinga;Proteção Integral;-9.016828181818182;-43.76360909090909
0000.00.0200;RESERVA BIOLÓGICA DE SERRA NEGRA;Federal;Reserva Biológica;PE;1982;1982;Decreto Nº 87.591 de 20/09/1982;FLORESTA (PE) - INAJÁ (PE) - TACARATU (PE);625.0;0;625;0;0;0;0;0;Caatinga;Proteção Integral;-8.867703333333333;-38.18473333333333
0000.00.1138;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SALOBRO;Federal;Reserva Particular do Patrimônio Natural;RN;1994;1994;Portaria 52-N de 20/05/1994;JUCURUTU (RN);756.0;0;756;0;0;0;0;0;Caatinga;Uso Sustentável;-6.0306;-37.009
0000.00.1193;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA DE TAPUÃ;Federal;Reserva Particular do Patrimônio Natural;PI;1999;1999;Portaria 98-N de 24/11/1999;TERESINA (PI);238.0;0;238;0;0;0;0;0;Caatinga;Uso Sustentável;-5.09194;-42.8034
0000.00.1194;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARVÃO;Federal;Reserva Particular do Patrimônio Natural;PI;2000;2000;Portaria 42 de 10/08/2000;CASTELO DO PIAUÍ (PI);5097.0;0;5097;0;0;0;0;0;Caatinga;Uso Sustentável;-5.31869;-41.5499
0000.00.1195;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CENTRO;Federal;Reserva Particular do Patrimônio Natural;PI;1999;1999;Portaria 68-N de 25/08/1999;BURITI DOS LOPES (PI);139.0;0;139;0;0;0;0;0;Caatinga;Uso Sustentável;-3.18259;-41.8695
0000.00.1197;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTIDIANO VALGUEIRO DE CARVALHO BARROS;Federal;Reserva Particular do Patrimônio Natural;PE;2002;2003;Portaria 177 de 31/12/2002;FLORESTA (PE);281.0;0;281;0;0;0;0;0;Caatinga;Uso Sustentável;-8.60307;-38.5687
0000.00.1198;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CABANOS;Federal;Reserva Particular do Patrimônio Natural;PE;2002;2002;Portaria 92 de 06/08/2002;ALTINHO (PE);6.0;0;6;0;0;0;0;0;Caatinga;Uso Sustentável;-8.48482;-36.0644
0000.00.1202;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL BREJO;Federal;Reserva Particular do Patrimônio Natural;PE;2002;2002;Portaria 90 de 06/08/2002;SALOÁ (PE);52.0;0;52;0;0;0;0;0;Caatinga;Uso Sustentável;-8.9723;-36.691
0000.00.1203;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA MAURÍCIO DANTAS;Federal;Reserva Particular do Patrimônio Natural;PE;1997;1997;Portaria 104/97-N de 11/09/1997;BETÂNIA (PE);1465.0;0;1465;0;0;0;0;0;Caatinga;Uso Sustentável;-8.26787;-38.0345
0000.00.1204;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ALMAS;Federal;Reserva Particular do Patrimônio Natural;PB;1990;1990;Portaria 1343/1990 de 01/08/1990;SÃO JOSÉ DOS CORDEIROS (PB);3449.0;0;3449;0;0;0;0;0;Caatinga;Uso Sustentável;-7.38775;-36.8085
0000.00.1205;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MAJOR BADÚ LOUREIRO;Federal;Reserva Particular do Patrimônio Natural;PB;2001;2001;Portaria 109/2001 de 03/09/2001;CATINGUEIRA (PB) - EMAS (PB);186.0;0;186;0;0;0;0;0;Caatinga;Uso Sustentável;-7.109859999999999;-37.66135
0000.00.1207;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA VÁRZEA;Federal;Reserva Particular do Patrimônio Natural;PB;1998;1998;Portaria 11/98-N de 22/01/1998;ARARUNA (PB);383.0;0;383;0;0;0;0;0;Caatinga;Uso Sustentável;-6.54848;-35.7498
0000.00.1208;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA TAMANDUÁ;Federal;Reserva Particular do Patrimônio Natural;PB;1998;1998;Portaria 110/98-N de 30/07/1998;SANTA TERESINHA (PB);325.0;0;325;0;0;0;0;0;Caatinga;Uso Sustentável;-7.07964;-37.4435
0000.00.1209;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA CLARA;Federal;Reserva Particular do Patrimônio Natural;PB;1990;1990;Portaria 1344/1990 de 01/08/1990;SÃO JOÃO DO CARIRI (PB);738.0;0;738;0;0;0;0;0;Caatinga;Uso Sustentável;-7.38168;-36.5345
0000.00.1210;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PEDRA D'AGUA;Federal;Reserva Particular do Patrimônio Natural;PB;1999;1999;Portaria 60 de 15/07/1999;SOLÂNEA (PB);167.0;0;167;0;0;0;0;0;Caatinga;Uso Sustentável;-6.75161;-35.6636
0000.00.1235;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOQUEIRÃO;Federal;Reserva Particular do Patrimônio Natural;PI;1997;1997;Portaria 65-N de 24/06/1997;CANAVIEIRA (PI);580.0;0;580;0;0;0;0;0;Caatinga;Uso Sustentável;-7.68821;-43.7233
0000.00.1239;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA HELENA;Federal;Reserva Particular do Patrimônio Natural;RN;2006;2006;Portaria 17 de 08/03/2006;SÃO BENTO DO NORTE (RN);22.0;0;22;0;0;0;0;0;Caatinga;Uso Sustentável;-5.09259;-35.9587
0000.00.1377;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA OLHO D'ÁGUA DO URUCU;Federal;Reserva Particular do Patrimônio Natural;CE;1991;1991;Portaria 719 de 26/03/1991;PARAMBU (CE);2586.0;0;2586;0;0;0;0;0;Caatinga;Uso Sustentável;-6.20768;-40.6905
0000.00.1379;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO AMEIXAS - POÇO VELHO;Federal;Reserva Particular do Patrimônio Natural;CE;1994;1994;Portaria 7-N de 28/01/1994;ITAPIPOCA (CE);460.0;0;460;0;0;0;0;0;Caatinga;Uso Sustentável;-3.49933;-39.5836
0000.00.1380;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO BONITO;Federal;Reserva Particular do Patrimônio Natural;CE;2001;2001;Portaria 174 de 21/11/2001;QUIXERAMOBIM (CE);441.0;0;441;0;0;0;0;0;Caatinga;Uso Sustentável;-5.19067;-39.2889
0000.00.1381;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA NÃO ME DEIXES;Federal;Reserva Particular do Patrimônio Natural;CE;1999;1999;Portaria 37-N de 16/04/1999;QUIXADÁ (CE);300.0;0;300;0;0;0;0;0;Caatinga;Uso Sustentável;-4.9663;-39.0155
0000.00.1382;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MONTE ALEGRE;Federal;Reserva Particular do Patrimônio Natural;CE;2001;2001;Portaria 151 de 24/10/2001;PACATUBA (CE);260.0;0;260;0;0;0;0;0;Caatinga;Uso Sustentável;-3.9784;-38.6183
0000.00.1383;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AMBIENTALISTA FRANCY NUNES;Federal;Reserva Particular do Patrimônio Natural;CE;2000;2000;Portaria 54 de 08/09/2000;GENERAL SAMPAIO (CE);200.0;0;200;0;0;0;0;0;Caatinga;Uso Sustentável;-4.04351;-39.454
0000.00.1384;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MERCÊS SABIAQUABA E NAZÁRIO;Federal;Reserva Particular do Patrimônio Natural;CE;1993;1993;Portaria 113 de 25/10/1993;AMONTADA (CE);52.0;0;52;0;0;0;0;0;Caatinga;Uso Sustentável;-3.36017;-39.8288
0000.00.1385;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAJARA PARK;Federal;Reserva Particular do Patrimônio Natural;CE;1999;1999;Portaria 24 de 23/02/1999;BARBALHA (CE);27.0;0;27;0;0;0;0;0;Caatinga;Uso Sustentável;-7.2982;-39.3021
0000.00.1387;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VENTURA;Federal;Reserva Particular do Patrimônio Natural;BA;2000;2004;Portaria 63/2000 de 17/10/2000;BARRA (BA);4750.0;0;4750;0;0;0;0;0;Caatinga;Uso Sustentável;-11.0859;-43.1459
0000.00.1388;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA RETIRO;Federal;Reserva Particular do Patrimônio Natural;BA;1998;1998;Portaria 49-N de 17/04/1998;MALHADA (BA);3000.0;0;3000;0;0;0;0;0;Caatinga;Uso Sustentável;-14.3371;-43.7686
0000.00.1389;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VISTA;Federal;Reserva Particular do Patrimônio Natural;BA;1997;1997;Portaria 134 de 05/11/1997;MALHADA (BA);1500.0;0;1500;0;0;0;0;0;Caatinga;Uso Sustentável;-14.3371;-43.7686
0000.00.1390;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FORTE;Federal;Reserva Particular do Patrimônio Natural;BA;1997;1997;Portaria 132/97-N de 05/11/1997;MALHADA (BA);1500.0;0;1500;0;0;0;0;0;Caatinga;Uso Sustentável;-14.3371;-43.7686
0000.00.1391;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VISTA;Federal;Reserva Particular do Patrimônio Natural;BA;1998;1998;Portaria 88/98-N de 01/07/1998;MALHADA (BA);1700.0;0;1700;0;0;0;0;0;Caatinga;Uso Sustentável;-14.3371;-43.7686
0000.00.1392;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VISTA;Federal;Reserva Particular do Patrimônio Natural;BA;1997;1997;Portaria 133/97-N de 05/11/1997;MALHADA (BA);2000.0;0;2000;0;0;0;0;0;Caatinga;Uso Sustentável;-14.3371;-43.7686
0000.00.1393;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FORTE;Federal;Reserva Particular do Patrimônio Natural;BA;1998;1998;Portaria 09/98-N de 22/01/1998;MALHADA (BA);1800.0;0;1800;0;0;0;0;0;Caatinga;Uso Sustentável;-14.3371;-43.7686
0000.00.1395;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PÉ DE SERRA;Federal;Reserva Particular do Patrimônio Natural;BA;1992;1992;Portaria 60-N de 26/05/1992;IBOTIRAMA (BA);1259.0;0;1259;0;0;0;0;0;Caatinga;Uso Sustentável;-12.1779;-43.2167
0000.00.1397;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DAS CAMPINAS;Federal;Reserva Particular do Patrimônio Natural;BA;1998;1998;Portaria 52/98-N de 23/04/1998;PALMAS DE MONTE ALTO (BA);1000.0;0;1000;0;0;0;0;0;Caatinga;Uso Sustentável;-14.2676;-43.1609
0000.00.1398;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA MORRINHOS;Federal;Reserva Particular do Patrimônio Natural;BA;1990;2006;Portaria 644 de 03/05/1990;QUEIMADAS (BA);299.0;0;299;0;0;0;0;0;Caatinga;Uso Sustentável;-10.9736;-39.6293
0000.00.1408;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CAROÁ;Federal;Reserva Particular do Patrimônio Natural;BA;2001;2001;Portaria 110 de 03/09/2001;SANTANA (BA);220.0;0;220;0;0;0;0;0;Caatinga;Uso Sustentável;-12.9792;-44.0506
0000.00.1414;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PIABAS;Federal;Reserva Particular do Patrimônio Natural;BA;2000;2000;Portaria 62 de 17/10/2000;QUEIMADAS (BA);109.0;0;109;0;0;0;0;0;Caatinga;Uso Sustentável;-10.9736;-39.6293
0000.00.1421;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ADÍLIA PARAGUASSU BATISTA;Federal;Reserva Particular do Patrimônio Natural;BA;2002;2002;Portaria 88/2002 de 06/08/2002;MUCUGÊ (BA);69.0;0;69;0;0;0;0;0;Caatinga;Uso Sustentável;-13.0053;-41.3703
0000.00.1422;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÓRREGO DOS BOIS;Federal;Reserva Particular do Patrimônio Natural;BA;2000;2000;Portaria 53/2000 de 08/09/2000;PALMEIRAS (BA);50.0;0;50;0;0;0;0;0;Caatinga;Uso Sustentável;-12.5059;-41.5809
0000.00.1683;ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MERUOCA;Federal;Área de Proteção Ambiental;CE;2008;2008;Lei ordinária Nº 11.891 de 24/12/2008;ALCÂNTARAS (CE) - MASSAPÊ (CE) - MERUOCA (CE) - SOBRAL (CE);29362.0;0;29362;0;0;0;0;0;Caatinga;Uso Sustentável;-3.58447;-40.422875
0000.00.2080;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DOS PÁSSAROS;Federal;Reserva Particular do Patrimônio Natural;BA;2011;2011;Portaria 23 de 30/03/2011;QUEIMADAS (BA);215.0;0;215;0;0;0;0;0;Caatinga;Uso Sustentável;-10.9736;-39.6293
0000.00.2084;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHANCELER EDSON QUEIROZ;Federal;Reserva Particular do Patrimônio Natural;CE;2006;2006;Portaria 5 de 30/01/2006;GUAIÚBA (CE);131.0;0;131;0;0;0;0;0;Caatinga;Uso Sustentável;-4.04057;-38.6404
0000.00.2098;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ELIAS ANDRADE;Federal;Reserva Particular do Patrimônio Natural;CE;2009;2009;Portaria 93 de 28/12/2009;GENERAL SAMPAIO (CE);208.0;0;208;0;0;0;0;0;Caatinga;Uso Sustentável;-4.04351;-39.454
0000.00.2100;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESPERANÇA;Federal;Reserva Particular do Patrimônio Natural;RN;2010;2010;Portaria 74 de 27/08/2010;CARNAUBAIS (RN);552.0;0;552;0;0;0;0;0;Caatinga;Uso Sustentável;-5.34181;-36.8335
0000.00.2123;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PICO DO BARBADO;Federal;Reserva Particular do Patrimônio Natural;BA;2010;2010;Portaria 76 de 27/08/2010;ABAÍRA (BA);287.0;0;287;0;0;0;0;0;Caatinga;Uso Sustentável;-13.2488;-41.6619
0000.00.2132;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MÃE DA LUA;Federal;Reserva Particular do Patrimônio Natural;CE;2009;2009;Portaria 58/2009 de 29/07/2009;ITAPAJÉ (CE);825.0;0;825;0;0;0;0;0;Caatinga;Uso Sustentável;-3.68314;-39.5855
0000.00.2140;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NATURAL SERRA DA PACAVIRA;Federal;Reserva Particular do Patrimônio Natural;CE;2008;2008;Portaria 47 de 23/07/2008;PACOTI (CE);33.0;0;33;0;0;0;0;0;Caatinga;Uso Sustentável;-4.22492;-38.922
0000.00.2150;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAULINO VELÔSO CAMÊLO;Federal;Reserva Particular do Patrimônio Natural;CE;2010;2010;Portaria 43 de 08/06/2010;TIANGUÁ (CE);120.0;0;120;0;0;0;0;0;Caatinga;Uso Sustentável;-3.72965;-40.9923
0000.00.2161;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CALAÇA;Federal;Reserva Particular do Patrimônio Natural;PE;2007;2007;Portaria 32 de 11/04/2007;LAJEDO (PE);209.0;0;209;0;0;0;0;0;Caatinga;Uso Sustentável;-8.65791;-36.3293
0000.00.2179;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA JUREMA;Federal;Reserva Particular do Patrimônio Natural;PE;2007;2007;Portaria 33 de 11/04/2007;BELÉM DO SÃO FRANCISCO (PE);268.0;0;268;0;0;0;0;0;Caatinga;Uso Sustentável;-8.75046;-38.9623
0000.00.2185;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL SÍTIO PALMEIRAS;Federal;Reserva Particular do Patrimônio Natural;CE;2008;2008;Portaria 46 de 23/07/2008;BATURITÉ (CE);76.0;0;76;0;0;0;0;0;Caatinga;Uso Sustentável;-4.32598;-38.8812
0000.00.2186;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA POUSO DAS GARÇAS;Federal;Reserva Particular do Patrimônio Natural;BA;1996;1997;Portaria 121-N de 30/12/1996;RIBEIRA DO POMBAL (BA);5.0;0;5;0;0;0;0;0;Caatinga;Uso Sustentável;-10.8373;-38.5382
0000.00.2189;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SIRIEMA;Federal;Reserva Particular do Patrimônio Natural;PE;2007;2007;Portaria 26 de 11/04/2007;BELÉM DO SÃO FRANCISCO (PE);291.0;0;291;0;0;0;0;0;Caatinga;Uso Sustentável;-8.75046;-38.9623
0000.00.2192;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA UMBURANA;Federal;Reserva Particular do Patrimônio Natural;PE;2007;2007;Portaria 34 de 11/04/2007;BELÉM DO SÃO FRANCISCO (PE);131.0;0;131;0;0;0;0;0;Caatinga;Uso Sustentável;-8.75046;-38.9623
0000.00.2212;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SER NATIVO;Federal;Reserva Particular do Patrimônio Natural;RN;1996;1996;Portaria 109-N de 29/11/1996;ACARI (RN);152.0;0;152;0;0;0;0;0;Caatinga;Uso Sustentável;-6.4282;-36.6347
0000.00.2653;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA CULTURA PERMANENTE;Federal;Reserva Particular do Patrimônio Natural;CE;2011;2011;Portaria 91 de 10/11/2011;ARATUBA (CE);8.0;0;8;0;0;0;0;0;Caatinga;Uso Sustentável;-4.41229;-39.0471
0000.00.2660;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GÁLIA;Federal;Reserva Particular do Patrimônio Natural;CE;2012;2012;Portaria 69 de 14/06/2012;GUARAMIRANGA (CE);56.0;0;56;0;0;0;0;0;Caatinga;Uso Sustentável;-4.26248;-38.932
0000.00.2661;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELO MONTE;Federal;Reserva Particular do Patrimônio Natural;CE;2011;2011;Portaria 97 de 02/12/2011;MULUNGU (CE);16.0;0;16;0;0;0;0;0;Caatinga;Uso Sustentável;-4.30294;-38.9951
0000.00.2664;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALMIRANTE RENATO DE MIRANDA MONTEIRO;Federal;Reserva Particular do Patrimônio Natural;CE;2011;2011;Portaria 111 de 26/12/2011;NOVO ORIENTE (CE);220.0;0;220;0;0;0;0;0;Caatinga;Uso Sustentável;-5.52552;-40.7713
0000.00.2665;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSAREDO;Federal;Reserva Particular do Patrimônio Natural;CE;2012;2012;Portaria 10 de 03/02/2012;PACOTI (CE);4.0;0;4;0;0;0;0;0;Caatinga;Uso Sustentável;-4.22492;-38.922
0000.00.3069;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VOLTA DO RIO;Federal;Reserva Particular do Patrimônio Natural;BA;2014;2014;Portaria 37 de 27/03/2014;RIO DE CONTAS (BA);102.0;0;102;0;0;0;0;0;Caatinga;Uso Sustentável;-13.5852;-41.8048
0000.00.3070;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DAS ALMAS DE RIO DE CONTAS;Federal;Reserva Particular do Patrimônio Natural;BA;2014;2014;Portaria 72 de 25/06/2014;RIO DE CONTAS (BA);263.0;0;263;0;0;0;0;0;Caatinga;Uso Sustentável;-13.5852;-41.8048
0000.00.3071;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NATURA MATER;Federal;Reserva Particular do Patrimônio Natural;BA;2014;2014;Portaria 24 de 06/03/2014;RIO DE CONTAS (BA);41.0;0;41;0;0;0;0;0;Caatinga;Uso Sustentável;-13.5852;-41.8048
0000.00.3072;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BRUMADINHO;Federal;Reserva Particular do Patrimônio Natural;BA;2014;2014;Portaria 19 de 27/02/2014;RIO DE CONTAS (BA);12.0;0;12;0;0;0;0;0;Caatinga;Uso Sustentável;-13.5852;-41.8048
0000.00.3073;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AVE NATURA;Federal;Reserva Particular do Patrimônio Natural;BA;2014;2014;Portaria 71 de 25/06/2014;RIO DE CONTAS (BA);44.0;0;44;0;0;0;0;0;Caatinga;Uso Sustentável;-13.5852;-41.8048
0000.00.3074;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NATURA CERRADA;Federal;Reserva Particular do Patrimônio Natural;BA;2014;2014;Portaria 22 de 06/03/2014;RIO DE CONTAS (BA);91.0;0;91;0;0;0;0;0;Caatinga;Uso Sustentável;-13.5852;-41.8048
0000.00.3075;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIA MARIA;Federal;Reserva Particular do Patrimônio Natural;BA;2013;2013;Portaria 255 de 05/12/2013;SAÚDE (BA);4.0;0;4;0;0;0;0;0;Caatinga;Uso Sustentável;-10.9428;-40.4155
0000.00.3079;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÍCERO ALMEIDA;Federal;Reserva Particular do Patrimônio Natural;CE;2013;2013;Portaria 216 de 07/08/2013;APUIARÉS (CE);36.0;0;36;0;0;0;0;0;Caatinga;Uso Sustentável;-3.94506;-39.4359
0000.00.3080;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHA ENCANTADA;Federal;Reserva Particular do Patrimônio Natural;CE;2013;2013;Portaria 257 de 05/12/2013;ARACATI (CE);19.0;0;19;0;0;0;0;0;Caatinga;Uso Sustentável;-4.55826;-37.7679
0000.00.3082;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LUIZINHO ALENCAR;Federal;Reserva Particular do Patrimônio Natural;CE;2013;2013;Portaria 186 de 13/05/2013;ITATIRA (CE);200.0;0;200;0;0;0;0;0;Caatinga;Uso Sustentável;-4.52608;-39.6202
0000.00.3083;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VÓ BELAR;Federal;Reserva Particular do Patrimônio Natural;CE;2013;2013;Portaria 217 de 07/08/2013;MERUOCA (CE);15.0;0;15;0;0;0;0;0;Caatinga;Uso Sustentável;-3.53974;-40.4531
0000.00.3084;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FONTE DE LUZ;Federal;Reserva Particular do Patrimônio Natural;CE;2013;2013;Portaria 258 de 05/12/2013;MERUOCA (CE);7.0;0;7;0;0;0;0;0;Caatinga;Uso Sustentável;-3.53974;-40.4531
0000.00.3085;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAMUEL NOBRE;Federal;Reserva Particular do Patrimônio Natural;CE;2014;2014;Portaria 23 de 06/03/2014;MORADA NOVA (CE);27.0;0;27;0;0;0;0;0;Caatinga;Uso Sustentável;-5.09736;-38.3702
0000.00.3091;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAMPOS NOVOS;Federal;Reserva Particular do Patrimônio Natural;SE;2014;2014;Portaria 3 de 20/01/2014;CARIRA (SE);103.0;0;103;0;0;0;0;0;Caatinga;Uso Sustentável;-10.3524;-37.7002
0000.00.3092;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIRANGY;Federal;Reserva Particular do Patrimônio Natural;SE;2012;2012;Portaria 135 de 17/12/2012;ITABAIANINHA (SE);14.0;0;14;0;0;0;0;0;Caatinga;Uso Sustentável;-11.2693;-37.7875
0000.00.3512;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OÁSIS ARARIPE;Federal;Reserva Particular do Patrimônio Natural;CE;2016;2016;Portaria 33 de 26/04/2016;CRATO (CE);50.0;0;50;0;0;0;0;0;Caatinga;Uso Sustentável;-7.2153;-39.4103
0000.00.3652;PARQUE NACIONAL DO BOQUEIRÃO DA ONÇA;Federal;Parque;BA;2018;2018;Decreto Nº 9.336 de 05/04/2018;CAMPO FORMOSO (BA) - JUAZEIRO (BA) - SENTO SÉ (BA) - SOBRADINHO (BA);346904.0;0;346904;0;0;0;0;0;Caatinga;Proteção Integral;-9.779585;-40.8791
0000.00.3655;ÁREA DE PROTEÇÃO AMBIENTAL DO BOQUEIRÃO DA ONÇA;Federal;Área de Proteção Ambiental;BA;2018;2018;Decreto Nº 9.337 de 05/04/2018;CAMPO FORMOSO (BA) - JUAZEIRO (BA) - MORRO DO CHAPÉU (BA) - SENTO SÉ (BA) - SOBRADINHO (BA) - UMBURANAS (BA);505699.0;0;505699;0;0;0;0;0;Caatinga;Uso Sustentável;-10.233506666666665;-40.999383333333334
0000.00.3663;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO LAGOA;Federal;Reserva Particular do Patrimônio Natural;CE;2018;2018;Portaria 81 de 31/01/2018;GUARAMIRANGA (CE);70.0;0;70;0;0;0;0;0;Caatinga;Uso Sustentável;-4.26248;-38.932
0000.00.3665;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARMIL;Federal;Reserva Particular do Patrimônio Natural;PB;2018;2018;Portaria 195 de 12/03/2018;SÃO MAMEDE (PB);5.0;0;5;0;0;0;0;0;Caatinga;Uso Sustentável;-6.92386;-37.0954
0000.00.4460;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OÁSIS ARARIPE II;Federal;Reserva Particular do Patrimônio Natural;CE;2019;2019;Portaria 555 de 01/10/2019;CRATO (CE);52.0;0;52;0;0;0;0;0;Caatinga;Uso Sustentável;-7.2153;-39.4103
0000.00.4466;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FONSECA - IRMÃ HELOÍSA E MAURÍCIO HOLANDA;Federal;Reserva Particular do Patrimônio Natural;CE;2018;2018;Portaria 664 de 10/07/2018;QUIXADÁ (CE);226.0;0;226;0;0;0;0;0;Caatinga;Uso Sustentável;-4.9663;-39.0155
0000.00.4510;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BELÉM;Federal;Reserva Particular do Patrimônio Natural;CE;2014;2014;Portaria 134 de 11/12/2014;ICAPUÍ (CE);2983.0;0;2983;0;0;0;0;0;Caatinga;Uso Sustentável;-4.71206;-37.3531
0000.00.4529;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAÇÁ;Federal;Reserva Particular do Patrimônio Natural;CE;2014;2014;Portaria 113 de 21/10/2014;CRATO (CE);11.0;0;11;0;0;0;0;0;Caatinga;Uso Sustentável;-7.2153;-39.4103
0000.00.4547;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL IPUÇABA;Federal;Reserva Particular do Patrimônio Natural;CE;2023;2023;Portaria 251 de 23/01/2023;IPU (CE);6.0;0;6;0;0;0;0;0;Caatinga;Uso Sustentável;-4.31748;-40.7059
